MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	1999/5/28	0.000898	0.001898	0.009522	0.014027	0.00718	0.010871
P9710	1999/5/31	0.007898	0.007898	0.012851	0.016923	0.00288	0.014403
P9710	1999/6/1	0.027898	0.029898	-0.010146	-0.001948	0.009091	0.013863
P9710	1999/6/2	-0.018102	-0.020102	-0.00375	-0.010139	-0.030502	-0.025878
P9710	1999/6/3	-0.013102	-0.011102	-0.008163	0.004129	-0.005112	-0.006183
P9710	1999/6/4	0.018898	0.019898	-0.001382	0.004419	-0.000473	0.000326
P9710	1999/6/7	0.032898	0.032898	0.003581	0.005955	0.00449	0.006521
P9710	1999/6/8	0.004898	0.005898	-0.009621	-0.006619	0.002351	-0.003177
P9710	1999/6/9	0.014898	0.015898	-0.017238	-0.013205	0.010269	0.012718
P9710	1999/6/10	0.015939	0.015939	0.010742	0.012391	0.023322	0.026482
P9710	1999/6/11	0.016939	0.017939	-0.007126	-0.002989	0.01379	0.017465
P9710	1999/6/14	0.044939	0.044939	-0.001023	0.002227	0.040327	0.039806
P9710	1999/6/15	-0.037061	-0.037061	0.024901	0.025655	-0.030611	-0.029997
P9710	1999/6/16	0.058939	0.058939	0.003129	0.009539	0.012454	0.013844
P9710	1999/6/17	0.030939	0.027939	0.018812	0.013915	-0.019838	-0.014693
P9710	1999/6/18	0.005939	0.004939	-0.010302	-0.008755	-0.003619	-0.003942
P9710	1999/6/21	0.030939	0.029939	-0.004793	-0.008941	0.000899	-0.001852
P9710	1999/6/22	0.008939	0.008939	-0.003934	-0.00343	-0.005963	-0.009269
P9710	1999/6/23	0.032939	0.032939	0.006429	0.008717	-0.002821	-0.002444
P9710	1999/6/24	0.034939	0.033939	0.021161	0.021963	-0.025804	-0.01745
P9710	1999/6/25	-0.029061	-0.030061	0.030497	0.027127	-0.030952	-0.025974
P9710	1999/6/28	0.068939	0.066939	0.0228	0.013865	-0.008651	-0.011642
P9710	1999/6/29	0.028939	0.024939	0.03258	0.019052	-0.003563	-0.006604
P9710	1999/6/30	-0.026061	-0.031061	0.016442	-0.000974	-0.002057	-0.002185
P9710	1999/7/1	-0.080061	-0.080061	0.008365	0.010043	-0.025681	-0.023156
P9710	1999/7/2	0.032939	0.032939	-0.007018	-0.005643	0.007091	0.005268
P9710	1999/7/5	-0.020061	-0.019061	-0.014607	-0.014352	0.02554	0.020931
P9710	1999/7/6	-0.049061	-0.048061	-0.009414	-0.006091	-0.024234	-0.028663
P9710	1999/7/7	0.027939	0.025939	-0.001433	0.004081	-0.041347	-0.04568
P9710	1999/7/8	0.010939	0.011939	-0.001695	0.003473	0.013234	0.01455
P9710	1999/7/9	0.004939	0.004939	0.002772	0.003859	-0.004172	-0.002638
P9710	1999/7/12	0.010939	0.006939	0.033428	0.026611	0.009624	0.009796
P9710	1999/7/13	-0.020061	-0.025061	0.018127	0.009642	-0.010011	-0.014431
P9710	1999/7/14	0.023939	0.021939	0.013242	0.010838	-0.013926	-0.017236
P9710	1999/7/15	-0.008061	-0.009061	0.001157	0.002901	-0.014095	-0.016834
P9710	1999/7/16	-0.022061	-0.023061	0.006603	0.006116	0.0003	-0.001762
P9710	1999/7/19	-0.036061	-0.036061	0.008789	0.007559	-0.023435	-0.030453
P9710	1999/7/20	0.071939	0.070939	0.016237	0.013917	-0.000146	0.003758
P9710	1999/7/21	0.027939	0.029939	0.010654	0.014475	-0.001076	0.004452
P9710	1999/7/22	-0.038061	-0.036061	-0.003898	0.002249	-0.000504	0.000511
P9710	1999/7/23	0.023939	0.025939	0.004129	0.006688	0.011596	0.016193
P9710	1999/7/26	0.009939	0.011939	-0.005908	-0.002432	0.015452	0.013783
P9710	1999/7/27	-0.008061	-0.008061	0.001794	-0.001375	-0.017128	-0.018966
P9710	1999/7/28	0.006939	0.006939	0.000656	0.001219	-0.000543	-0.000106
P9710	1999/7/29	-0.000061	-0.000061	0.000197	-0.00025	0.003177	0.002702
P9710	1999/7/30	0.003939	0.003939	-0.009517	-0.005503	0.00406	0.005357
P9710	1999/8/2	0.012939	0.011939	-0.005974	-0.009086	0.004483	0.007546
P9710	1999/8/3	0.003939	0.003939	-0.007403	-0.005196	0.001776	-0.00042
P9710	1999/8/4	0.011939	0.011939	0.005571	0.0032	0.000914	-0.001
P9710	1999/8/5	0.000939	-0.000061	0.000582	-0.001054	-0.003717	-0.002863
P9710	1999/8/6	-0.005061	-0.006061	0.017119	0.013381	-0.000368	-0.005079
P9710	1999/8/9	-0.012061	-0.012061	-0.005529	-0.006929	0.00304	0.001825
P9710	1999/8/10	-0.015061	-0.013061	-0.005664	0.001682	-0.008246	-0.007785
P9710	1999/8/11	-0.012061	-0.012061	-0.003353	-0.000434	-0.000456	0.000267
P9710	1999/8/12	-0.005061	-0.003061	-0.005444	-0.002003	0.008101	0.010354
P9710	1999/8/13	-0.003061	-0.003061	-0.000669	-0.000496	0.001596	0.001306
P9710	1999/8/16	-0.009061	-0.009061	0.005751	0.005254	0.006225	0.005307
P9710	1999/8/17	0.010939	0.011939	-0.003222	-0.00214	-0.003175	-0.001682
P9710	1999/8/18	0.000939	0.001939	-0.012318	-0.007665	-0.007079	-0.005846
P9710	1999/8/19	0.038939	0.038939	0.006084	0.005943	-0.001037	0.00375
P9710	1999/8/20	-0.005061	-0.005061	-0.00478	-0.002613	0.004218	0.004148
P9710	1999/8/23	0.005939	0.005939	-0.016258	-0.011663	-0.00283	-0.005955
P9710	1999/8/24	0.003939	0.003939	-0.001431	-0.004489	-0.004677	-0.005891
P9710	1999/8/25	-0.013061	-0.014061	0.002663	-0.000145	-0.00521	-0.005237
P9710	1999/8/26	0.006939	0.007939	-0.009611	-0.005026	-0.000423	0.001014
P9710	1999/8/27	-0.002061	-0.002061	-0.001852	-0.006212	-0.006943	-0.008173
P9710	1999/8/30	-0.010061	-0.012061	-0.0018	-0.002714	-0.009411	-0.009186
P9710	1999/8/31	0.005939	0.006939	0.002434	0.001969	0.003992	0.003826
P9710	1999/9/1	-0.017061	-0.017061	0.00097	0.001781	0.005993	0.006572
P9710	1999/9/2	0.007939	0.006939	-0.000314	-0.001069	-0.001643	-0.002112
P9710	1999/9/3	-0.014061	-0.014061	-0.004804	-0.003985	-0.00373	-0.004031
P9710	1999/9/6	-0.015061	-0.015061	-0.009102	-0.00866	-0.003353	-0.002283
P9710	1999/9/7	0.001939	0.001939	-0.002403	-0.003818	0.004661	0.006972
P9710	1999/9/8	0.004939	0.004939	0.001117	-0.000005	0.00688	0.005705
P9710	1999/9/9	0.064939	0.064939	0.017343	0.018215	-0.007185	-0.006731
P9710	1999/9/10	-0.010061	-0.010061	0.003218	0.000599	-0.003837	-0.004153
P9710	1999/9/13	0.004939	0.004939	-0.014087	-0.0129	0.004608	0.004832
P9710	1999/9/14	-0.000061	-0.000061	-0.002443	-0.000922	0.000242	-0.001836
P9710	1999/9/15	-0.007061	-0.007061	0.004298	0.002718	-0.003345	-0.002901
P9710	1999/9/16	-0.008061	-0.008061	-0.009234	-0.006979	-0.000878	-0.001483
P9710	1999/9/17	0.000939	0.000939	0.001119	0.000348	-0.001814	-0.001613
P9710	1999/9/20	-0.010061	-0.009061	-0.002021	-0.001419	-0.00061	0.001262
P9710	1999/9/21	-0.004061	-0.004061	0.001766	0.000663	-0.001524	-0.003121
P9710	1999/9/22	-0.004061	-0.004061	0.000474	0.000034	-0.001784	-0.001551
P9710	1999/9/23	-0.006061	-0.006061	-0.00311	-0.000991	-0.004904	-0.002306
P9710	1999/9/24	0.008939	0.008939	0.001784	0.001284	0.00384	0.00348
P9710	1999/9/27	-0.009061	-0.009061	0.004186	0.00367	0.003654	0.005024
P9710	1999/9/28	-0.009061	-0.009061	-0.004412	-0.004663	0.001748	0.003517
P9710	1999/9/29	-0.004061	-0.004061	-0.000056	-0.001193	-0.002593	-0.001854
P9710	1999/9/30	-0.007061	-0.007061	0.003596	0.003371	-0.002431	-0.001988
P9710	1999/10/8	-0.023061	-0.023061	-0.002754	-0.000939	-0.010218	-0.009477
P9710	1999/10/11	-0.010061	-0.010061	-0.005913	-0.006934	-0.003617	-0.003708
P9710	1999/10/12	0.006939	0.006939	-0.001029	-0.003669	-0.001396	-0.003
P9710	1999/10/13	-0.023061	-0.022061	-0.000843	-0.000465	-0.011619	-0.014013
P9710	1999/10/14	-0.002061	-0.001061	0.000128	0.004539	-0.001744	-0.002849
P9710	1999/10/15	0.023939	0.024939	-0.006319	-0.003178	0.006309	0.008842
P9710	1999/10/18	-0.028061	-0.027061	-0.002593	-0.000962	0.002148	0.004312
P9710	1999/10/19	-0.024061	-0.024061	-0.002013	-0.001886	-0.007545	-0.007296
P9710	1999/10/20	0.008939	0.008939	-0.003485	-0.000614	-0.000343	0.001458
P9710	1999/10/21	-0.019061	-0.018061	-0.005297	-0.002499	-0.003038	-0.001916
P9710	1999/10/22	0.028939	0.027939	0.004991	0.003538	0.000364	-0.000467
P9710	1999/10/25	-0.018061	-0.017061	-0.005025	-0.00461	0.006274	0.006536
P9710	1999/10/26	0.010939	0.010939	0.00032	-0.000957	0.000841	-0.000664
P9710	1999/10/27	0.036939	0.036939	0.01277	0.010852	0.016442	0.014691
P9710	1999/10/28	-0.016061	-0.015061	-0.002205	0.00111	-0.005885	-0.006839
P9710	1999/10/29	-0.007061	-0.007061	-0.003419	-0.002804	-0.00072	0.00097
P9710	1999/11/1	-0.011061	-0.010061	-0.004772	-0.003317	-0.005784	-0.005386
P9710	1999/11/2	-0.003061	-0.004061	0.003487	0.00107	-0.005638	-0.004437
P9710	1999/11/3	-0.006061	-0.007061	0.003644	0.003167	0.001391	0.002812
P9710	1999/11/4	-0.000061	-0.000061	0.015889	0.017152	0.004221	0.004303
P9710	1999/11/5	0.002939	0.003939	0.001325	0.000693	0.008931	0.008439
P9710	1999/11/8	0.009939	0.009939	0.00276	0.003487	0.01296	0.014644
P9710	1999/11/9	-0.006061	-0.007061	0.001839	0.000763	-0.00436	-0.004572
P9710	1999/11/10	0.008939	0.030939	0.027342	0.066611	-0.04889	-0.122286
P9710	1999/11/11	-0.004061	-0.004061	0.000073	0.001175	-0.004088	-0.003464
P9710	1999/11/12	0.002939	0.003939	-0.006357	-0.004259	-0.00367	-0.004772
P9710	1999/11/15	0.001939	0.001939	-0.012254	-0.009532	0.010243	0.007684
P9710	1999/11/16	-0.010061	-0.010061	-0.00362	-0.003271	0.004634	0.0067
P9710	1999/11/17	0.018939	0.019939	-0.004332	-0.001789	-0.002205	-0.006654
P9710	1999/11/18	0.017939	0.017939	0.002056	0.000639	-0.000883	-0.000358
P9710	1999/11/19	-0.010061	-0.010061	-0.003366	-0.003209	-0.00136	-0.002397
P9710	1999/11/22	-0.004061	-0.003061	-0.008912	-0.006979	-0.002431	-0.003005
P9710	1999/11/23	0.000939	0.000939	0.000274	-0.001059	-0.00438	-0.006147
P9710	1999/11/24	-0.009061	-0.009061	0.001337	-0.002302	-0.001532	-0.003821
P9710	1999/11/25	-0.007061	-0.007061	0.001864	0.002198	-0.005753	-0.006626
P9710	1999/11/26	0.000939	-0.000061	-0.004647	-0.005635	-0.001665	-0.00249
P9710	1999/11/29	-0.008061	-0.007061	-0.011193	-0.005912	0.000743	0.000658
P9710	1999/11/30	-0.000061	-0.000061	-0.001673	-0.001738	0.000084	0.000417
P9710	1999/12/1	0.008939	0.008939	-0.000817	-0.001191	0.001113	0.000199
P9710	1999/12/2	-0.008061	-0.007061	-0.018949	-0.014416	-0.003946	-0.002832
P9710	1999/12/3	0.000939	0.000939	-0.003996	-0.003688	-0.000838	-0.003026
P9710	1999/12/6	-0.006061	-0.006061	-0.003216	-0.001546	-0.000305	-0.000438
P9710	1999/12/7	-0.000061	-0.000061	0.003582	0.003668	-0.004784	-0.005299
P9710	1999/12/8	-0.005061	-0.005061	0.001757	0.000986	-0.012817	-0.013526
P9710	1999/12/9	-0.004061	-0.005061	0.000399	-0.007432	-0.005529	-0.006159
P9710	1999/12/10	0.009939	0.008939	0.011508	0.008708	-0.009102	-0.00884
P9710	1999/12/13	-0.008061	-0.007061	0.001549	0.003464	0.005657	0.006094
P9710	1999/12/14	0.004939	0.004939	0.0048	0.002284	0.002583	0.003308
P9710	1999/12/15	0.020939	0.019939	0.007609	0.006042	-0.002808	-0.001446
P9710	1999/12/16	-0.013061	-0.012061	-0.002581	-0.001194	-0.011294	-0.012266
P9710	1999/12/17	-0.011061	-0.010061	-0.006071	-0.004038	0.0043	0.005198
P9710	1999/12/21	-0.017061	-0.017061	-0.000885	-0.000528	-0.009231	-0.009636
P9710	1999/12/22	-0.005061	-0.005061	0.004453	0.005827	-0.006065	-0.004678
P9710	1999/12/23	-0.011061	-0.011061	0.007718	0.010338	0.005256	0.008243
P9710	1999/12/24	-0.010061	-0.010061	0.008806	0.00722	0.000775	0.001851
P9710	1999/12/27	-0.008061	-0.008061	0.01523	0.015899	-0.013796	-0.013911
P9710	1999/12/28	0.002939	0.002939	0.003158	0.002932	0.005065	0.004585
P9710	1999/12/29	0.007939	0.006939	0.003413	0.002893	0.0033	0.004886
P9710	1999/12/30	0.007939	0.007939	-0.00186	-0.00079	0.000241	0.001161
P9710	2000/1/4	0.029939	0.027939	0.008708	0.005995	-0.014917	-0.016181
P9710	2000/1/5	0.001939	0.000939	-0.004601	-0.006052	-0.008246	-0.005542
P9710	2000/1/6	0.039939	0.038939	0.016387	0.01295	-0.001699	-0.000778
P9710	2000/1/7	0.037939	0.036939	0.008483	0.002221	0.008616	0.008536
P9710	2000/1/10	0.018939	0.017939	0.002932	0.001128	-0.016575	-0.019071
P9710	2000/1/11	-0.042061	-0.041061	0.000857	0.002273	-0.011337	-0.010559
P9710	2000/1/12	-0.026061	-0.027061	-0.003939	-0.003927	0.004975	0.00507
P9710	2000/1/13	-0.007061	-0.007061	-0.001256	0.002342	0.000901	0.001932
P9710	2000/1/14	-0.011061	-0.011061	0.004099	0.00233	-0.006979	-0.005591
P9710	2000/1/17	0.016939	0.015939	0.007928	0.004888	-0.004484	-0.00585
P9710	2000/1/18	-0.003061	-0.002061	0.00074	0.002869	0.008025	0.006551
P9710	2000/1/19	0.011939	0.011939	0.00774	0.006413	-0.009173	-0.008828
P9710	2000/1/20	0.021939	0.020939	0.005145	0.009734	-0.019087	-0.019405
P9710	2000/1/21	0.001939	0.000939	0.016615	0.013079	-0.029556	-0.026302
P9710	2000/1/24	0.009939	0.007939	0.011397	0.007858	-0.037176	-0.035697
P9710	2000/1/25	-0.000061	-0.000061	-0.010516	-0.010408	0.013431	0.01431
P9710	2000/1/26	0.003939	0.003939	-0.000682	0.001678	-0.00126	-0.001289
P9710	2000/1/27	0.019939	0.019939	0.023982	0.025749	-0.039608	-0.035368
P9710	2000/1/28	0.019939	0.017939	0.013613	0.00917	-0.014524	-0.013755
P9710	2000/2/14	0.089939	0.087939	0.008655	0.004597	-0.01025	-0.012383
P9710	2000/2/15	-0.000061	-0.002061	0.017146	0.015894	-0.061441	-0.059242
P9710	2000/2/16	0.014939	0.013939	0.00044	-0.005832	-0.041366	-0.043537
P9710	2000/2/17	-0.031061	-0.030061	0.003326	0.00538	0.043119	0.041339
P9710	2000/2/18	0.015939	0.016939	0.007606	0.010977	-0.04406	-0.042976
P9710	2000/2/21	0.005939	0.004939	-0.011672	-0.012914	0.017412	0.013672
P9710	2000/2/22	-0.030061	-0.029061	0.003716	0.003133	0.002495	0.000493
P9710	2000/2/23	-0.026061	-0.024061	-0.01208	-0.00673	0.019332	0.016308
P9710	2000/2/24	0.025939	0.024939	0.010559	0.006522	-0.025838	-0.022614
P9710	2000/2/25	-0.002061	-0.002061	0.003547	0.004571	-0.016231	-0.013807
P9710	2000/2/28	0.042939	0.040939	0.016878	0.012595	-0.032322	-0.034565
P9710	2000/2/29	0.002939	0.003939	-0.002675	-0.001869	0.014292	0.011918
P9710	2000/3/1	-0.004061	-0.004061	-0.017983	-0.015914	0.012537	0.011967
P9710	2000/3/2	0.005939	0.005939	-0.00122	-0.002509	-0.01479	-0.015466
P9710	2000/3/3	0.011939	0.010939	-0.001797	-0.001725	0.001773	-0.000383
P9710	2000/3/6	-0.037061	-0.035061	-0.006923	-0.000879	0.022034	0.020574
P9710	2000/3/7	0.010939	0.009939	0.016335	0.013626	0.009519	0.011452
P9710	2000/3/8	0.015939	0.015939	-0.001395	0.000258	-0.018971	-0.022757
P9710	2000/3/9	0.003939	0.011939	0.011506	0.025108	-0.004965	-0.007687
P9710	2000/3/10	-0.015061	-0.014061	-0.001224	0.00036	-0.010951	-0.011464
P9710	2000/3/13	0.013939	0.014939	-0.008538	-0.005844	-0.000427	-0.000798
P9710	2000/3/14	-0.021061	-0.023061	-0.006	-0.010687	-0.001194	0.003645
P9710	2000/3/15	0.001939	0.001939	-0.012655	-0.014376	0.01127	0.012044
P9710	2000/3/16	-0.044061	-0.044061	0.004038	0.011	0.006658	0.007352
P9710	2000/3/17	0.034939	0.034939	0.005016	0.003791	-0.012374	-0.009695
P9710	2000/3/20	0.025939	0.024939	-0.008266	-0.008956	0.000869	-0.000481
P9710	2000/3/21	0.005939	0.005939	-0.007029	-0.003436	0.003975	0.003323
P9710	2000/3/22	0.007939	0.006939	0.00513	0.003719	-0.015932	-0.013734
P9710	2000/3/23	0.022939	0.027939	-0.009458	0.005139	0.013371	0.018399
P9710	2000/3/24	-0.007061	-0.007061	-0.000302	0.003916	-0.001438	-0.000965
P9710	2000/3/27	0.030939	0.031939	-0.020036	-0.021438	0.022675	0.023498
P9710	2000/3/28	0.005939	0.006939	0.000172	0.000096	0.011629	0.010212
P9710	2000/3/29	-0.005061	-0.005061	0.002831	0.005031	-0.014874	-0.01471
P9710	2000/3/30	0.014939	0.014939	-0.008084	-0.008851	0.002028	0.002169
P9710	2000/3/31	-0.007061	-0.005061	-0.005341	-0.002118	0.003073	0.000777
P9710	2000/4/3	-0.003061	-0.001061	-0.005308	-0.001346	-0.001138	-0.004161
P9710	2000/4/4	-0.023061	-0.023061	0.008006	0.006955	-0.010324	-0.009945
P9710	2000/4/5	0.005939	0.004939	-0.003448	-0.004869	0.000917	0.000254
P9710	2000/4/6	0.022939	0.023939	-0.013528	-0.007026	0.0064	0.007386
P9710	2000/4/7	0.006939	0.006939	0.002854	0.002777	0.01099	0.011592
P9710	2000/4/10	0.004939	0.003939	0.000431	-0.002856	0.010994	0.010365
P9710	2000/4/11	-0.003061	-0.003061	0.009703	0.011511	-0.022975	-0.021306
P9710	2000/4/12	-0.007061	-0.008061	0.000166	-0.000488	0.019468	0.019233
P9710	2000/4/13	0.012939	0.012939	0.004514	0.007132	0.017131	0.015473
P9710	2000/4/14	0.000939	0.000939	0.002503	0.003118	0.00999	0.008629
P9710	2000/4/17	-0.024061	-0.023061	-0.006728	-0.002386	-0.000847	-0.002239
P9710	2000/4/18	0.009939	0.010939	-0.004072	-0.003899	-0.002749	-0.003184
P9710	2000/4/19	0.005939	0.005939	-0.001213	-0.00358	-0.001585	-0.002462
P9710	2000/4/20	0.010939	0.011939	0.006373	0.000055	0.002889	-0.001039
P9710	2000/4/21	-0.006061	-0.005061	-0.001494	0.001759	-0.012643	-0.011371
P9710	2000/4/24	-0.003061	-0.002061	-0.004752	-0.000334	0.014593	0.014329
P9710	2000/4/25	-0.001061	-0.002061	0.009203	0.005159	0.013645	0.012888
P9710	2000/4/26	-0.001061	-0.001061	0.005667	0.00453	-0.010088	-0.007735
P9710	2000/4/27	-0.012061	-0.009061	0.003857	0.015078	-0.015659	-0.014109
P9710	2000/4/28	0.017939	0.017939	0.011979	0.010696	-0.017952	-0.017667
P9710	2000/5/8	-0.002061	-0.002061	-0.000671	-0.003884	0.002555	0.00107
P9710	2000/5/9	-0.019061	-0.018061	-0.009157	-0.007693	0.006368	0.004641
P9710	2000/5/10	-0.031061	-0.031061	0.002389	0.00568	-0.011253	-0.008385
P9710	2000/5/11	-0.015061	-0.014061	0.006836	0.011683	-0.002695	-0.001949
P9710	2000/5/12	-0.001061	-0.001061	0.002583	0.004342	0.001921	0.002826
P9710	2000/5/15	-0.012061	-0.012061	-0.005556	-0.002301	0.003575	0.0055
P9710	2000/5/16	0.012939	0.011939	-0.005618	-0.007326	0.006898	0.008009
P9710	2000/5/17	-0.001061	-0.001061	0.003239	0.003491	-0.003696	-0.003346
P9710	2000/5/18	0.022939	0.023939	-0.00124	-0.000368	0.005082	0.005506
P9710	2000/5/19	0.010939	0.010939	-0.004438	-0.005351	0.001521	0.000336
P9710	2000/5/22	0.025939	0.026939	-0.006189	-0.00196	0.001643	0.001364
P9710	2000/5/23	0.000939	0.001939	-0.006139	-0.004116	0.008109	0.010412
P9710	2000/5/24	0.011939	0.012939	-0.002697	0.002144	0.005853	0.005925
P9710	2000/5/25	0.014939	0.016939	-0.018962	-0.00284	0.007214	0.005069
P9710	2000/5/26	0.001939	0.002939	0.006947	0.006587	0.001162	0.001721
P9710	2000/5/29	0.018939	0.022939	-0.007184	0.014134	0.017756	0.023304
P9710	2000/5/30	-0.012061	-0.012061	0.001306	-0.000399	-0.014104	-0.013446
P9710	2000/5/31	0.012939	0.014939	-0.007991	-0.001709	0.033221	0.036598
P9710	2000/6/1	0.008939	0.011939	-0.00463	0.010784	0.011323	0.015504
P9710	2000/6/2	0.007939	0.008939	-0.002306	0.007755	0.021041	0.022811
P9710	2000/6/5	-0.010061	-0.011061	0.009627	0.004183	-0.009838	-0.011775
P9710	2000/6/6	0.013939	0.013939	-0.004417	-0.003751	-0.01022	-0.011921
P9710	2000/6/7	0.003939	0.005939	-0.006739	-0.002571	0.005355	0.007913
P9710	2000/6/8	-0.003061	-0.002061	0.000343	0.004019	-0.006185	-0.009915
P9710	2000/6/9	-0.013061	-0.014061	0.000494	-0.000398	-0.00844	-0.010905
P9710	2000/6/12	0.005939	0.006939	-0.013887	-0.006757	0.012587	0.014966
P9710	2000/6/13	0.015939	0.015939	-0.002071	0.001389	0.023572	0.02541
P9710	2000/6/14	-0.003061	-0.003061	0.000306	-0.002645	0.003336	0.00428
P9710	2000/6/15	0.004939	0.005939	-0.018619	-0.013797	-0.000294	-0.001707
P9710	2000/6/16	-0.006061	-0.006061	-0.001949	0.001367	-0.005102	-0.004414
P9710	2000/6/19	-0.006061	-0.006061	0.005775	0.004869	-0.003717	-0.004577
P9710	2000/6/20	-0.009061	-0.011061	0.006643	0.002842	-0.013586	-0.01326
P9710	2000/6/21	0.012939	0.012939	0.000524	0.000732	0.001841	0.004035
P9710	2000/6/22	0.002939	0.004939	0.00334	0.006514	-0.002165	-0.002212
P9710	2000/6/23	0.011939	0.012939	0.002155	0.005171	0.000887	0.001846
P9710	2000/6/26	0.007939	0.007939	0.000488	0.000799	0.01647	0.01694
P9710	2000/6/27	-0.001061	-0.001061	-0.001616	-0.000082	0.013036	0.012525
P9710	2000/6/28	0.002939	0.002939	0.005513	0.003526	-0.000983	-0.001458
P9710	2000/6/29	-0.004061	-0.004061	0.006929	0.007758	-0.002756	-0.002832
P9710	2000/6/30	-0.004061	-0.004061	0.005996	0.009544	0.003162	0.003375
P9710	2000/7/3	-0.018061	-0.019061	0.005074	0.002328	-0.003463	-0.002676
P9710	2000/7/4	0.007939	0.007939	-0.004101	-0.004523	0.004007	0.00392
P9710	2000/7/5	-0.000061	-0.000061	0.000906	-0.000046	-0.001289	-0.001057
P9710	2000/7/6	-0.002061	-0.000061	-0.019651	0.000083	-0.002646	-0.003503
P9710	2000/7/7	0.013939	0.013939	0.004447	0.005084	0.00776	0.007003
P9710	2000/7/10	0.006939	0.006939	0.00736	0.006278	0.019181	0.018907
P9710	2000/7/11	0.006939	0.005939	0.009485	0.005042	-0.011845	-0.011249
P9710	2000/7/12	0.005939	0.008939	-0.014486	0.000757	0.010717	0.010196
P9710	2000/7/13	0.002939	0.002939	0.003231	0.007136	-0.018104	-0.017914
P9710	2000/7/14	0.003939	0.003939	0.003046	0.002843	0.007311	0.008791
P9710	2000/7/17	-0.004061	-0.004061	-0.003391	-0.000567	0.002584	0.004994
P9710	2000/7/18	0.006939	0.006939	-0.011832	-0.000276	-0.0002	0.001908
P9710	2000/7/19	0.001939	0.003939	-0.001471	-0.00041	-0.0034	-0.005065
P9710	2000/7/20	0.001939	0.001939	0.002024	-0.001974	0.00097	0.001073
P9710	2000/7/21	0.001939	0.001939	-0.003998	-0.003618	0.000086	-0.000373
P9710	2000/7/24	-0.003061	-0.003061	-0.002197	-0.003388	0.002785	0.002554
P9710	2000/7/25	0.005939	0.006939	-0.003175	-0.000327	0.002139	0.003057
P9710	2000/7/26	0.009939	0.010939	-0.009991	-0.001957	0.005099	0.006711
P9710	2000/7/27	0.000939	0.000939	-0.000088	-0.002711	-0.003215	-0.001279
P9710	2000/7/28	0.001939	0.000939	-0.003801	-0.005865	-0.0049	-0.005018
P9710	2000/7/31	0.006939	0.007939	-0.007145	-0.003956	-0.002464	-0.001858
P9710	2000/8/1	0.001939	0.001939	0.002702	0.002889	0.001419	0.001851
P9710	2000/8/2	0.001939	0.002939	0.001643	0.001772	0.003695	0.004809
P9710	2000/8/3	0.004939	0.004939	0.001965	0.003116	-0.000353	0.001303
P9710	2000/8/4	-0.006061	-0.006061	0.000217	0.000979	-0.014208	-0.01246
P9710	2000/8/7	0.009939	0.010939	-0.009266	-0.007374	0.003691	0.007103
P9710	2000/8/8	0.006939	0.007939	-0.005431	-0.003875	0.000244	0.002027
P9710	2000/8/9	0.003939	0.002939	0.000856	-0.002183	-0.010005	-0.011844
P9710	2000/8/10	0.000939	0.000939	0.002322	0.002662	-0.010621	-0.012299
P9710	2000/8/11	-0.000061	-0.000061	-0.004317	-0.000343	0.005988	0.008339
P9710	2000/8/14	0.008939	0.009939	-0.007392	-0.004651	0.01294	0.016485
P9710	2000/8/15	-0.001061	-0.001061	-0.003907	-0.003852	-0.001562	-0.001828
P9710	2000/8/16	0.002939	0.003939	-0.00104	-0.000851	0.004095	0.005881
P9710	2000/8/17	0.001939	0.003939	-0.00534	-0.001681	0.004801	0.004746
P9710	2000/8/18	0.001939	0.001939	-0.00689	-0.008504	0.00055	0.002824
P9710	2000/8/21	0.011939	0.012939	-0.005844	-0.005096	0.027508	0.028558
P9710	2000/8/22	-0.018061	-0.018061	0.005188	0.00633	-0.012235	-0.013137
P9710	2000/8/23	-0.013061	-0.014061	0.003009	0.001525	-0.018994	-0.020325
P9710	2000/8/24	0.006939	0.006939	-0.004726	-0.002499	-0.002865	-0.002353
P9710	2000/8/25	0.008939	0.007939	-0.004717	-0.018506	-0.007168	-0.007134
P9710	2000/8/28	0.002939	0.002939	-0.010115	-0.01328	-0.006471	-0.007878
P9710	2000/8/29	0.003939	0.004939	-0.001759	0.000665	0.008339	0.00927
